Country Name,Date,Access to electricity (% of population),Agricultural irrigated land (% of total agricultural land),Agricultural land (% of land area),Agricultural land (sq. km),"Agriculture, forestry, and fishing, value added (% of GDP)","Annual freshwater withdrawals, total (% of internal resources)","Annual freshwater withdrawals, total (billion cubic meters)",Arable land (% of land area),Average precipitation in depth (mm per year),CO2 emissions (kg per 2015 US$ of GDP),CO2 emissions (kg per 2017 PPP $ of GDP),CO2 emissions (kg per PPP $ of GDP),CO2 emissions (kt),CO2 emissions (metric tons per capita),CO2 emissions from gaseous fuel consumption (% of total),CO2 emissions from gaseous fuel consumption (kt),CO2 emissions from liquid fuel consumption (% of total),CO2 emissions from liquid fuel consumption (kt),CO2 emissions from solid fuel consumption (% of total),CO2 emissions from solid fuel consumption (kt),CO2 intensity (kg per kg of oil equivalent energy use),CPIA public sector management and institutions cluster average (1=low to 6=high),Cereal yield (kg per hectare),"Community health workers (per 1,000 people)",Disaster risk reduction progress score (1-5 scale; 5=best),"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",Ease of doing business rank (1=most business-friendly regulations),Electric power consumption (kWh per capita),Electricity production from coal sources (% of total),Electricity production from hydroelectric sources (% of total),Electricity production from natural gas sources (% of total),Electricity production from nuclear sources (% of total),Electricity production from oil sources (% of total),"Electricity production from renewable sources, excluding hydroelectric (% of total)","Electricity production from renewable sources, excluding hydroelectric (kWh)",Energy use (kg of oil equivalent per capita),"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)","Foreign direct investment, net inflows (% of GDP)",Forest area (% of land area),Forest area (sq. km),GHG net emissions/removals by LUCF (Mt of CO2 equivalent),HFC gas emissions (thousand metric tons of CO2 equivalent),Land area where elevation is below 5 meters (% of total land area),Marine protected areas (% of territorial waters),Methane emissions (% change from 1990),Methane emissions (kt of CO2 equivalent),"Mortality rate, under-5 (per 1,000 live births)",Nitrous oxide emissions (% change from 1990),Nitrous oxide emissions (thousand metric tons of CO2 equivalent),Other greenhouse gas emissions (% change from 1990),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",PFC gas emissions (thousand metric tons of CO2 equivalent),Population growth (annual %),Population in urban agglomerations of more than 1 million (% of total population),Population living in areas where elevation is below 5 meters (% of total population),"Population, total",Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),"Prevalence of underweight, weight for age (% of children under 5)","Primary completion rate, total (% of relevant age group)",Renewable electricity output (% of total electricity output),Renewable energy consumption (% of total final energy consumption),Rural land area where elevation is below 5 meters (% of total land area),Rural land area where elevation is below 5 meters (sq. km),Rural population living in areas where elevation is below 5 meters (% of total population),SF6 gas emissions (thousand metric tons of CO2 equivalent),"School enrollment, primary and secondary (gross), gender parity index (GPI)",Terrestrial and marine protected areas (% of total territorial area),Terrestrial protected areas (% of total land area),Total greenhouse gas emissions (% change from 1990),Total greenhouse gas emissions (kt of CO2 equivalent),Urban land area where elevation is below 5 meters (% of total land area),Urban land area where elevation is below 5 meters (sq. km),Urban population,Urban population (% of total population),Urban population growth (annual %),Urban population living in areas where elevation is below 5 meters (% of total population)
Guam,1990 [YR1990],99.8443069458008,..,37.037037037037,200,..,..,..,3.7037037037037,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2100,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,44.4444444444444,240,..,..,1.58750854,..,..,..,..,..,..,..,..,..,2.2907534503768,..,1.249844871,130480,..,..,..,0,0,0.850671221,4.670686722,0.609932465,..,..,..,..,..,..,0.736837319,4.045671463,118471,90.796,2.06470721661132,0.639912406
Guam,2000 [YR2000],100,..,37.037037037037,200,..,..,..,3.7037037037037,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1916.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,44.4444444444444,240,..,..,1.58750854,..,25.4458082196495,..,..,14.7205404740721,..,-99.9999999999998,..,..,0.884646771918689,..,1.249433784,155323,..,..,..,0,0,0.850671221,4.670686722,0.609611768,..,..,..,..,15.5637574482804,..,0.736837319,4.045671463,144651,93.129,1.08151992861103,0.639822016
Guam,2011 [YR2011],100,..,33.3333333333333,180,..,..,..,1.85185185185185,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2398.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,44.8148148148148,242,..,..,..,..,52.2682227470821,..,..,29.0547032287154,..,-100,..,..,0.15730319197367,..,..,159690,..,..,..,0,0,..,..,..,..,..,..,..,40.8486702305372,..,..,..,150409,94.188,0.25163107405958,..
Guam,2012 [YR2012],100,..,33.3333333333333,180,..,..,..,1.85185185185185,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2500,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,45.1851851851852,244,..,..,..,..,53.7758289128948,..,..,30.3324725676135,..,-100,..,..,0.18768774278448,..,..,159990,..,..,..,0,0,..,..,..,..,..,..,..,42.6760468124153,..,..,..,150834,94.277,0.282164420070168,..
Guam,2013 [YR2013],100,..,33.3333333333333,180,..,..,..,1.85185185185185,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2500,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,45.5555555555556,246,..,..,..,..,..,..,..,..,..,..,..,..,0.265289398890178,..,..,160415,..,..,..,0,0,..,..,..,..,..,..,..,..,..,..,..,151374,94.364,0.357370138917727,..
Guam,2014 [YR2014],100,..,33.3333333333333,180,..,..,..,1.85185185185185,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2536.5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,45.9259259259259,248,..,..,..,..,..,..,..,..,..,..,..,..,0.368363503065816,..,..,161007,..,..,..,0,0,..,..,..,..,..,..,..,..,..,..,..,152070,94.449,0.45873454115841,..
Guam,2015 [YR2015],100,..,33.3333333333333,180,..,..,..,1.85185185185185,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2587.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,46.2962962962963,250,..,..,..,..,..,..,..,..,..,..,..,..,0.522831661338121,..,..,161851,..,..,..,0,1.26320004463196,..,..,..,..,..,..,..,..,..,..,..,153004,94.534,0.612312368917453,..
Guam,2016 [YR2016],100,..,33.3333333333333,180,..,..,..,1.85185185185185,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2631.9,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,51.8518518518518,280,..,..,..,0.008887348,..,..,..,..,..,..,..,..,0.675497259109631,..,..,162948,..,..,..,..,3.02940011024475,..,..,..,..,..,0.0694251938612372,21.92,..,..,..,..,154177,94.617,0.763722822364412,..
Guam,2017 [YR2017],100,..,33.3333333333333,180,..,..,..,1.85185185185185,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2675.3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,51.8518518518518,280,..,..,..,0.00906741557270616,..,..,..,..,..,..,..,..,0.814724473342243,..,..,164281,..,..,..,..,2.96020007133484,..,..,..,..,..,0.071134098908744,22.4691376782389,..,..,..,..,155572,94.699,0.900735390029713,..
Guam,2018 [YR2018],100,..,33.3333333333333,180,..,..,..,1.85185185185185,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2719.4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,51.8518518518518,280,..,..,..,0.00906741557270616,..,..,..,..,..,..,..,..,0.902290919869412,..,..,165770,..,..,..,..,3.03839993476868,..,..,..,..,..,0.071134098908744,22.4691376782389,..,..,..,..,157117,94.78,0.988210377203112,..
Guam,2019 [YR2019],100,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,51.8518518518518,280,..,..,..,..,..,..,..,..,..,..,..,..,0.915743567783526,..,..,167295,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,158694,94.859,0.998706889677434,..
Guam,2020 [YR2020],..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,51.8518518518518,280,..,..,..,..,..,..,..,..,..,..,..,..,0.885514507508963,..,..,168783,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,160239,94.938,0.968863106475954,..
Guatemala,1990 [YR1990],..,..,39.9869354236655,42850,25.8791598201071,..,..,12.1313923105636,..,0.158840459256473,0.0781327930551924,0.128576025742075,3930,0.434248625569951,0.466539440203562,18.335,107.770610687023,4235.385,0,0,0.890929588678439,..,1997.6,..,..,..,..,205.190762769313,0,78.5910338517841,0,0,8.37145471180238,13.0375114364135,285000000,487.41071246056,87.6980561068701,0.623519205826901,44.6173945502053,47812,-39.5458,0.1,0.392207128,..,..,5750,80.1,..,2490,..,101.32579040527,0,2.7344725274704,16.0013767780851,0.237398496,9050115,..,..,..,91.6285452881976,74.9653299152976,0.371559288,400.1719055,0.19582297,0,..,..,..,..,12190,0.02064784,22.23786545,3800324,41.992,3.52582180051599,0.041575526
Guatemala,2000 [YR2000],73.318205,..,41.6666666666667,44650,22.8211479342179,..,..,13.0179171332587,..,0.254361841794377,0.125119262680851,0.16790729732089,9420,0.812786389641685,0,0,88.8332696390658,8368.094,6.07273885350319,572.052,1.337929827711,..,1776.4,..,..,..,..,332.189766467143,8.91203703703704,41.6997354497354,0,0,39.3683862433862,10.0198412698413,606000000,607.495529890565,93.5170590335904,-4.08837713928081,39.2795819335573,42092,..,157.6,0.392207128,..,303.985103274654,8150,51.9,479.926140204382,3280,613.663201617989,-30.9750366210901,0,2.43394364463754,17.0230688967615,0.213377256,11589761,9.3,18.8,55.5123710632324,51.7195767195767,62.7472991943359,0.371559288,400.1719055,0.173413751,0,0.897010028362274,..,..,369.60482770364,20920,0.02064784,22.23786545,5253870,45.332,3.18010727540115,0.039963505
Guatemala,2011 [YR2011],84.026414,..,36.3066442702501,38906.2,11.2587427520036,..,..,10.5600970511385,..,0.219160998405739,0.1078041515012,0.11507159708654,11740,0.808455591582559,0,0,75.3078109028961,8841.137,10.9947529812606,1290.784,1.07706609763815,..,2000.4,..,3.25,..,..,550.28693631484,12.9615510292996,45.4852412591221,0,0,22.6010238536107,18.9521838579675,1740000000,750.609079011384,100.090562443288,1.87037811588477,34.4833893243748,36952.4,..,..,..,..,41.9220526970617,10490,33.3,82.8099899598393,4610,35.8684187634561,293.348205566401,..,1.81948775605672,17.8676329570296,..,14521515,..,..,85.7924194335938,64.4374251170896,67.1815032958984,..,..,..,..,0.966910004615784,..,..,107.617258073848,27070,..,..,7072123,48.701,2.43326864607613,..
Guatemala,2012 [YR2012],86.6882934570313,..,35.5464725643897,38091.6,10.7227497533367,3.04404761904762,3.3241,9.95856662933931,1996,0.220262660030183,0.10834605310563,0.112285738802776,12150,0.821948834598323,0,0,73.5210864197531,8932.812,12.4647818930041,1514.471,1.09732971362043,..,2036.7,..,..,..,..,550.265993466894,13.1534211644709,47.3650658733532,0,0,19.9638759031024,19.5176370590735,1837000000,749.044543673626,98.7360970552442,2.82256117029867,34.2280701754386,36678.8,..,..,..,..,43.3272215356465,10670,31.9,84.6199898604318,4700,35.8684187634561,587.439880371099,..,1.77749578673149,17.791167087518,..,14781942,..,..,84.7521209716797,66.8827029324267,67.4418029785156,..,..,..,..,0.96424001455307,..,..,111.408649739766,27780,..,..,7243152,49,2.38957530543333,..
Guatemala,2013 [YR2013],87.9389038085938,..,34.720977976857,37207,10.3562211023868,..,..,9.35703620754013,..,0.227449423112481,0.111881184364217,0.116133414369844,13010,0.864797688856427,0,0,70.3804688700999,9156.499,17.5316986933128,2280.874,1.08011649982146,..,2082.4,..,..,..,..,578.902618927796,15.7862903225806,46.9153225806452,0,0,17.0463709677419,20.2520161290323,2009000000,800.652234272298,103.582515758912,2.87215633283167,33.9727510265024,36405.2,..,..,..,..,..,10840,30.6,..,4770,..,-319.4641113281,..,1.75716769812924,17.7179697315491,..,15043981,..,..,84.8632888793945,67.1673387096774,67.2799987792969,..,..,..,..,0.959980010986328,..,..,..,28900,..,..,7418337,49.311,2.38984372981724,..
Guatemala,2014 [YR2014],85.494371,..,35.4031354983203,37938,10.0744834989334,..,..,8.71407241508025,..,0.233506163160127,0.114860463188687,0.117469779158999,13950,0.911388475188935,0,0,69.8175770609319,9739.552,17.7172616487455,2471.558,1.05537431781777,..,2092.4,..,..,..,..,601.189731088787,17.2879776328052,45.1817334575955,0,0,14.1379310344828,23.3923578751165,2510000000,863.568934549633,108.833862307913,2.43301104341574,33.7174318775663,36131.6,..,..,..,..,..,11130,29.4,..,4720,..,-3285.6574707031,..,1.72875760277972,17.6504130713099,..,15306316,8.8,..,84.6694869995117,68.574091332712,66.3634033203125,..,..,..,..,0.9619500041008,..,..,..,30120,..,..,7597137,49.634,2.38165577221984,..
Guatemala,2015 [YR2015],90.4963989257813,..,35.9835759611795,38560,9.96700303156264,..,..,8.04404628592759,..,0.262759318423517,0.129249937615447,0.128090264290812,16340,1.04962807257902,0,0,64.5652325581395,10549.959,21.6563953488372,3538.655,..,..,2115.7,..,..,..,..,..,21.3601012841382,35.0425031651293,0,..,18.249231325737,25.3481642249955,2803000000,..,..,1.93508421445702,33.4621127286301,35858,..,..,..,..,..,11360,28.3,..,4950,..,-1421.5196533203,..,1.69146509302391,17.5896788028895,..,15567419,..,12.4,82.711669921875,60.3906673901248,63.3911018371582,..,..,..,..,0.95890998840332,..,..,..,32990,..,..,7779195,49.971,2.36813966071129,..
Guatemala,2016 [YR2016],91.7952346801758,..,35.9835759611795,38560,9.66139547275044,..,..,8.04404628592759,..,0.273447368442464,0.134507333647937,0.134172226136295,17460,1.10313002086849,0,0,62.2717926689576,10872.655,23.8165979381443,4158.378,..,..,2152.3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.28045247920901,33.3538633818589,35742,..,..,..,0.807866388,..,11540,27.2,..,4930,..,-699.31640625,..,1.65807331834237,17.5353257487353,..,15827690,..,..,79.1323089599609,..,63.3282012939453,..,..,..,..,0.959710001945496,15.7067397650122,31.75,..,34310,..,..,7964335,50.319,2.3520587206727,..
Guatemala,2017 [YR2017],93.3,..,35.9835759611795,38560,9.69628663196754,3.04404761904762,3.3241,8.04404628592759,1996,0.250843468882505,0.123388593404893,0.123388593404893,16510,1.02626785727828,..,..,..,..,..,..,..,..,2153.3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.39328243744598,33.2456140350877,35626,..,..,..,0.900143643771587,..,11660,26.2,..,4990,..,..,..,1.62765379973835,17.4858140691067,..,16087418,..,..,79.9413299560547,..,65.0709991455078,..,..,..,..,0.962559998035431,10.121112637184,20.0478790782543,..,33570,..,..,8153103,50.68,2.34251413808824,..
Guatemala,2018 [YR2018],94.4130096435547,..,35.9835759611795,38560,9.45520493530707,..,..,8.04404628592759,..,0.267776496048831,0.131717861108962,0.128713489063889,18210,1.11396927255543,..,..,..,..,..,..,..,..,2160.3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.25995863140534,33.1373646883165,35510,..,..,..,0.900143643771587,..,11750,25.4,..,5000,..,..,..,1.60038598150372,17.4411985110372,..,16346950,..,..,79.6903762817383,..,64.0977020263672,..,..,..,..,0.966359972953796,10.121112637184,20.0478790782543,..,35400,..,..,8345772,51.054,2.33564723328312,..
Guatemala,2019 [YR2019],95.7245712280273,..,..,..,9.43421417388073,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,96,..,..,..,..,..,..,..,..,..,..,1.51821203481139,33.0291153415453,35394,..,..,..,..,..,..,24.5,..,..,..,..,..,1.56038604781094,17.4128250582118,..,16604026,..,..,79.1303329467773,..,..,..,..,..,..,0.971830010414124,..,..,..,..,..,..,8540945,51.439,2.3116594096001,..
Guatemala,2020 [YR2020],..,..,..,..,10.2434195654743,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,32.9208659947742,35278,..,..,..,..,..,..,..,..,..,..,..,..,1.51998785357799,17.4088446348758,..,16858333,..,..,80.736686706543,..,..,..,..,..,..,0.980570018291473,..,..,..,..,..,..,8738685,51.836,2.28880632653613,..
Guinea,1990 [YR1990],..,..,57.5492430408595,141410,24.6889470604942,..,..,11.6107764935699,..,0.283412359980195,0.104417286441744,0.17826103426986,1000,0.157423741578223,0,0,100.4758,1004.758,0,0,..,..,1455.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.669728898721954,29.6109392804819,72760,..,..,0.939142015,..,..,6180,231.2,..,2870,..,-115.025314331049,..,2.95237918142895,13.7275706588593,7.270432913,6352282,..,..,18.1344108581543,33.7837837837838,89.2971441802469,0.907711371,2223.028564,1.711279769,..,0.419270008802414,..,..,..,10050,0.031430644,76.97515106,1780291,28.026,3.97450120733829,5.559153144
Guinea,2000 [YR2000],15.4663047790527,..,54.8958163763633,134890,20.981831237982,..,..,8.74572684356178,..,0.287841514858294,0.106049114826482,0.147641963984423,1490,0.180809114720956,0,0,100.165704697987,1492.469,0,0,..,..,1492.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.331913232936639,28.1987628194693,69290,..,..,0.939142015,..,1.18928484536889,8210,164.3,-3.42781059985338,3270,39.2398711536283,343.163589477539,..,2.28281802003565,14.4587831061186,5.9322804,8240735,..,..,31.6745090484619,55.9693318729463,85.5158996582031,0.907711371,2223.028564,1.059487921,..,..,..,..,29.4449487953722,13180,0.031430644,76.97515106,2543832,30.869,3.17439303097189,4.872792479
Guinea,2011 [YR2011],28.8076019287109,..,58.1963210157903,143000,16.069749632643,..,..,11.8020511150903,..,0.353134392565289,0.130104893885001,0.144171904225419,2620,0.251428463947701,0,0,99.0929770992366,2596.236,0,0,..,2.6,1226,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.0905036354685,26.5871723913397,65330,..,..,..,..,225.613853682273,14000,115.7,265.963301565397,5320,1.03777173473247,1379.33419799805,..,2.21515030486438,14.9273654836126,..,10420459,..,..,59.0598602294922,74.7564056297365,74.7487030029297,..,..,..,..,0.779540002346039,..,..,54.6928840612906,22550,..,..,3539413,33.966,3.0666791549619,..
Guinea,2012 [YR2012],26.2,..,58.603288295621,144000,16.8316731896045,0.253982300884956,0.574,12.209018394921,1651,0.316868754826316,0.116743587116138,0.130194938140252,2490,0.233758216272726,0,0,97.344859437751,2423.887,0,0,..,2.6,1152.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.92820649561775,26.4406641706007,64970,..,..,..,..,228.837753223682,14930,113.4,269.586700590797,5890,1.03777173473147,1322.97169494629,..,2.197958681877,14.9616054476742,..,10652032,36.1,18.8,60.1013793945313,67.3763736263736,76.3563995361328,..,..,..,..,..,..,..,55.5131858604113,24010,..,..,3648854,34.255,3.04522515048248,..
Guinea,2013 [YR2013],31.3625640869141,..,59.0102555754517,145000,17.5452721202204,..,..,12.6159856747518,..,0.266888648935013,0.0983294747831209,0.110488720127995,2180,0.200131811584896,0,0,96.8895412844037,2112.192,0,0,..,2.7,1189.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.00226821963570091,26.2941559498616,64610,..,..,..,..,..,15370,111.2,..,5920,..,1088.78240966797,..,2.23532763160631,14.9893126858506,..,10892821,..,..,60.8259201049805,73.7196147378077,78.5328979492188,..,..,..,..,..,..,..,..,24270,..,..,3762925,34.545,3.07834348145419,..
Guinea,2014 [YR2014],32.6721954345703,..,59.0102555754517,145000,17.5238163775906,..,..,12.6159856747518,..,0.264458392927329,0.0974340983863439,0.111318685073908,2240,0.200879385380823,0,0,96.7498660714286,2167.197,0,0,..,2.7,1123,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-0.840221283360054,26.1476477291226,64250,..,..,..,..,..,15840,109.8,..,6000,..,1151.39433288574,..,2.34225412440163,15.0015379827943,..,11150970,..,..,62.2595405578613,59.7697922515441,78.5650024414063,..,..,..,..,0.785929977893829,..,..,..,24990,..,..,3884552,34.836,3.18110813484881,..
Guinea,2015 [YR2015],33.9978981018066,..,59.0102555754517,145000,18.4782420543413,..,..,12.6159856747518,..,0.288826646448888,0.10641206571361,0.122120522125353,2540,0.222181479231805,0,0,96.5835826771654,2453.223,0,0,..,2.8,1118.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.605767933618572,26.0011395083835,63890,..,..,..,..,..,16170,107.9,..,5970,..,1532.37838745117,..,2.4898348435131,14.9916340800497,..,11432096,..,..,60.297550201416,78.751565015203,76.2297973632813,..,..,..,..,..,..,..,..,25680,..,..,4017353,35.141,3.36155661860259,..
Guinea,2016 [YR2016],33.5,..,59.0102555754517,145000,17.5899466631447,..,..,12.6159856747518,..,0.290381801628263,0.106985029729144,0.115983653017559,2830,0.241088376865262,0,0,97.0524028268551,2746.583,0,0,..,2.9,1150.2,0.517,..,..,..,..,..,..,..,..,..,..,..,..,..,18.8280086486502,25.8383525964512,63490,..,..,..,0.529344095,..,17460,105.2,..,7210,..,1868.20156860352,..,2.64435773103833,14.9585966918586,..,11738434,..,18.3,59.6673698425293,..,75.2914962768555,..,..,..,..,..,21.3673260076547,30.68,..,28610,..,..,4162449,35.46,3.54803749382511,..
Guinea,2017 [YR2017],35.4,..,59.0102555754517,145000,20.5284725323719,0.253982300884956,0.574,12.6159856747518,1651,0.276289191051444,0.101792905590964,0.101792905590964,2970,0.24611527343324,..,..,..,..,..,..,..,2.9,1158.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.59427174884413,25.675565684519,63090,..,..,..,0.529571455146597,..,17670,103.2,..,6950,..,..,..,2.764879904347,14.9076661675858,..,12067516,..,..,..,..,71.9626998901367,..,..,..,..,..,24.7992849458716,35.6461939863954,..,28810,..,..,4319326,35.793,3.69957685860949,..
Guinea,2018 [YR2018],44,..,59.0102555754517,145000,22.3259309476471,..,..,12.6159856747518,..,0.272891412185218,0.100541065871747,0.106733665568102,3120,0.25132323293185,..,..,..,..,..,..,..,2.9,1186.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.97511257024676,25.5127787725867,62690,..,..,..,0.529571455146597,..,17830,101.1,..,6590,..,..,..,2.8331175118102,14.8467669360444,..,12414292,..,16.3,..,..,69.883903503418,..,..,..,..,..,24.7992849458716,35.6461939863954,..,28890,..,..,4486525,36.14,3.79790884474776,..
Guinea,2019 [YR2019],42.4183883666992,..,..,..,24.1886016618938,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.9,..,..,..,..,156,..,..,..,..,..,..,..,..,..,..,0.328552809586471,25.3499918606544,62290,..,..,..,..,..,..,98.8,..,..,..,..,..,2.83478481749442,14.7928635937324,..,12771246,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4661505,36.5,3.82598973573237,..
Guinea,2020 [YR2020],..,..,..,..,23.667242326192,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.9,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25.1872049487221,61890,..,..,..,..,..,..,..,..,..,..,..,..,2.79160707922075,14.7590245851758,..,13132792,..,..,59.3511085510254,..,..,..,..,..,..,..,..,..,..,..,..,..,4842717,36.875,3.81375694891337,..
Guinea-Bissau,1990 [YR1990],..,..,51.4580369843528,14470,56.9360486040611,..,..,8.8904694167852,..,0.26069939268893,0.0873890630379189,0.172131837216809,170,0.174311597360717,0,0,101.381764705882,172.349,0,0,2.27776344424416,..,1530.7,..,..,..,..,..,..,..,..,..,..,..,..,76.5275243139044,38.3661715437345,0.827997818176144,79.4214082503556,22333.3,..,..,6.524519474,..,..,880,221.2,..,530,..,20.4035843610759,..,2.22740951349569,..,15.310136451,975265,..,..,..,0,88.5796054338438,6.430561765,2182.278076,12.26810282,..,..,..,..,..,1580,0.093957709,31.88552666,300674,30.83,7.27631821677761,3.042033631
Guinea-Bissau,2000 [YR2000],..,..,23.5817923186344,6631.2,41.7286714348049,..,..,10.6685633001422,..,0.216220449736576,0.0724792732243258,0.116422440144093,150,0.124864210171439,0,0,97.7866666666667,146.68,0,0,..,..,1097,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.189242619240965,76.4182076813656,21488.8,..,..,6.524519474,..,11.5380419392128,1000,173,4.22722433638989,550,25035.1500000001,-3.84814316034294,..,2.03266448495943,..,15.299053821,1201305,..,19.8,28.3134307861328,0,91.2377014160156,6.430561765,2182.278076,12.16095455,..,0.644640028476715,..,..,316.956877213001,1730,0.093957709,31.88552666,435389,36.243,3.08104896391603,3.138099271
Guinea-Bissau,2011 [YR2011],13.3797130584717,..,26.8852773826458,7560.14,45.0224585558608,..,..,10.6685633001422,..,0.259370024832414,0.0869434455387163,0.111131151700011,250,0.159949225717788,0,0,98.2756,245.689,0,0,..,2.6,1581.6,..,1,..,..,..,..,..,..,..,..,..,..,..,..,2.27528850718255,73.1147226173542,20559.86,..,..,..,..,63.2663051804259,1290,107.6,85.924783992189,730,24223.4500000001,29.2146662473679,..,2.61831220530319,..,..,1562996,..,..,..,0,87.8735961914063,..,..,..,..,..,..,..,364.828245331683,2340,..,..,633138,40.508,3.60318075001446,..
Guinea-Bissau,2012 [YR2012],14.7781085968018,..,27.1855618776671,7644.58,46.892498013993,1.09375,0.175,10.6685633001422,1577,0.263889617480942,0.0884584585304774,0.114929185402531,250,0.155765083823422,0,0,101.2092,253.023,0,0,..,2.3,1504.3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.669676524927868,72.8144381223329,20475.42,..,..,..,..,64.8828032515192,1390,102.7,87.7656234376562,790,24223.4500000001,54.0470509529109,..,2.65074262506761,..,..,1604981,..,17,..,0,87.8130035400391,..,..,..,..,..,..,..,366.888498978503,2530,..,..,656566,40.908,3.63348139577344,..
Guinea-Bissau,2013 [YR2013],16.2006149291992,..,27.4858463726885,7729.02,44.1356110135222,..,..,10.6685633001422,..,0.265791292162202,0.0890959190434618,0.115614258609969,260,0.15774219949656,0,0,98.7269230769231,256.69,0,0,..,2.2,1391.3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.87744384083206,72.5141536273115,20390.98,..,..,..,..,..,1390,98.2,..,740,..,73.530867099762,..,2.66076608274062,..,..,1648259,..,..,..,0,87.7137985229492,..,..,..,..,..,..,..,..,2500,..,..,680896,41.31,3.63863560739304,..
Guinea-Bissau,2014 [YR2014],17.2,..,27.7861308677098,7813.46,41.1323465870759,..,..,10.6685633001422,..,0.283502224984322,0.0950328021673106,0.120039028373721,280,0.165442295204596,0,0,96.9135714285714,271.358,0,0,..,2.2,1385.5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.73507439382533,72.2138691322902,20306.54,..,..,..,..,..,1340,94.1,..,770,..,81.8101591467862,..,2.644755927701,..,..,1692433,..,17,..,0,87.2809982299805,..,..,..,..,..,..,..,..,2500,..,..,705998,41.715,3.6202826734139,..
Guinea-Bissau,2015 [YR2015],20.1411075592041,..,28.0864153627312,7897.9,46.7881252736562,..,..,10.6685633001422,..,0.267117043958033,0.0895403244026902,0.100912740929567,280,0.161178259125136,0,0,99.5328571428571,278.692,0,0,..,2.2,1385.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.77208303662279,71.9135846372688,20222.1,..,..,..,..,..,1420,90.7,..,800,..,89.3413747549062,..,2.6111512533031,..,..,1737207,..,..,..,0,87.1517028808594,..,..,..,..,..,..,..,..,2620,..,..,731764,42.123,3.58456529782243,..
